"x","y","Layer","cell_count","Dominant","ct_count","Astro","Endo","L2/3","L4","L5","L6","Oligo","Pvalb","Smc","Sst","Vip","dominant_hat"
1,9,"L5",4,"L6",3,0.204597560360829,0.000509322997954385,0.0243957601754756,0.0462699886862925,0.144980118684869,0.0513984987679669,0.273173505961088,0.135109004698557,0.0186794590970912,0.014724223723135,0.0861625568467417,"Oligo"
2,1,"HPC",2,"Astro",2,0.32505379478252,0.000226905436859417,0.000970683768825384,0.00146465470519725,0.00157298334239381,0.00159237816562861,0.013514506540322,0.00334072585229213,0.0308908729582519,0.000551886633473431,0.620820607814236,"Vip"
2,10,"L5",6,"Oligo",3,0.0428283052427403,0.00140220031928288,0.00486393767468638,0.0315117391470381,0.0772720576516172,0.0146330714164328,0.768279816605078,0.0117473658988978,0.0145036516378348,0.00159701093806178,0.0313608434683295,"Oligo"
2,11,"L4",9,"Endo",3,0.391843318707369,0.0396333161618103,0.0212488835058017,0.0354724240108286,0.185708860372017,0.0433067956432628,0.0169446796281862,0.0518528046083137,0.0493460247244972,0.00689755503216028,0.157745337605752,"Astro"
2,12,"L4",6,"Endo",3,0.273009987167078,0.116189112967335,0.0183893062570008,0.0972273320956049,0.149103895083955,0.0355964166550326,0.027158522913454,0.0914612070801497,0.0611689456116167,0.0185150779139373,0.112180196254837,"Astro"
2,13,"L4",10,"L4",3,0.282824523152065,0.0412624003721814,0.0378425008771068,0.0812720819122906,0.114012429081917,0.0368821362418053,0.065399010263921,0.125829580713699,0.0863881880474017,0.0159133926276048,0.112373756710008,"Astro"
2,14,"L2/3",8,"Endo",4,0.326772646393426,0.0349635677975791,0.0452841837968675,0.0847297575021047,0.154140459979562,0.058361475598918,0.0259575216418564,0.0856942563479016,0.0463923719528847,0.0128448395326265,0.124858919456274,"Astro"
2,15,"L2/3",8,"Endo",4,0.347249671112842,0.00817723338129507,0.1396368927313,0.0709955261873477,0.0977781658226396,0.0244656987223902,0.0676307314237121,0.0726162791817018,0.0549740124242683,0.0142646169164347,0.102211172096068,"Astro"
2,16,"L2/3",10,"L2/3",4,0.273570957839994,0.011564675947511,0.184046437870745,0.0697459223255531,0.1310171800428,0.0285278244410557,0.0340803684403713,0.0872137521312964,0.0745328951848614,0.0151899504192772,0.0905100353565347,"Astro"
2,17,"L2/3",9,"Endo",5,0.175236170773913,0.0454162152354274,0.096084779815489,0.024774895512972,0.138337625714356,0.079898061302647,0.162657671366975,0.126876749429652,0.019523280549516,0.0243358394066306,0.106858710892422,"Astro"
2,18,"L2/3",9,"Endo",3,0.317178114934756,0.0375312903301679,0.0877044756766103,0.0452384378848442,0.128568931128607,0.0544183227031265,0.0265653573895418,0.0886362349521679,0.076468121832726,0.00871510242572376,0.128975610741729,"Astro"
2,19,"L1",3,"Endo",2,0.362088387755688,0.0858196758601581,0.039432943123837,0.021233137200948,0.104131324230341,0.0138616392349876,0.0299967338523397,0.129905793894411,0.0753186965516919,0.015831044841433,0.122380623454165,"Astro"
2,2,"I_CC",9,"Astro",4,0.278012226474968,0.00139285686190047,0.00951704430439429,0.0383851384218418,0.0233753287193987,0.012331652385108,0.350273797146373,0.0030141358134272,0.0343258086727945,0.240874685688787,0.00849732551100697,"Oligo"
2,3,"I_CC",6,"Oligo",2,0.00133187156969205,0.000120479332388917,0.00177729628946187,0.0189673910322404,0.0243688005694025,0.00717459711235397,0.943640293785014,0.000409224365096539,0.000891733359387445,0.000323004649798347,0.000995307935164118,"Oligo"
2,4,"I_CC",4,"Oligo",1,2.945223013387e-08,4.16486291822704e-06,9.24057635673141e-05,0.0100617073456314,0.0021445454730866,0.000904116479788798,0.986762530669241,4.25874341697514e-06,1.24131252863813e-05,6.73107133078895e-06,7.09701350199357e-06,"Oligo"
2,5,"L6",10,"L6",3,0.246773036598995,0.000989305094904397,0.0142939619598503,0.0175520818607762,0.127444843301252,0.116774362244636,0.213710011013658,0.071747904657029,0.0685255854190153,0.0165534764960118,0.105635431353871,"Astro"
2,6,"L6",6,"L6",3,0.204043103879734,0.000325233226531842,0.0323955466616914,0.0457083324532137,0.142072628635571,0.107500385924258,0.0545425093247874,0.0226215598948925,0.0312214139507765,0.00298016468917899,0.356589121359364,"Vip"
2,7,"L6",12,"L6",1,0.223292923826224,0.000118540860718338,0.0292338614192987,0.0580895097725566,0.197462156103113,0.158492819092882,0.0436444035239456,0.103287238103307,0.0501545833819052,0.0157386500144056,0.120485313901644,"Astro"
2,8,"L6",8,"L6",4,0.191001928752717,0.000438050400713356,0.0169388923366353,0.0420224973189785,0.178519947888776,0.0836896298511967,0.200148211282599,0.108797885315993,0.0534035008730443,0.00546242676715928,0.119577029212189,"Oligo"
2,9,"L5",4,"L6",3,0.258054503255164,0.0272913378180986,0.0622391434038136,0.0452276518631326,0.159270231539601,0.0918863022167654,0.169137034299359,0.060441856375775,0.00616126021990846,0.0198672968708425,0.10042338213754,"Astro"
3,10,"L5",7,"L5",4,0.288596173763302,0.000487002092545653,0.0962637190740836,0.0253975852658561,0.224684482139832,0.0240676403658981,0.0137368482928134,0.0408508364364751,0.0179953871815589,0.00908556301431385,0.258834762373322,"Astro"
3,11,"L5",5,"L4",3,0.285391576150703,3.56781586209821e-05,0.0778315423720825,0.124546712270431,0.188526276376117,0.0237508714086921,0.0271871641879459,0.109514347082883,0.0234756096408109,0.0115967836678287,0.128143438683885,"Astro"
3,12,"L4",12,"L4",4,0.30985051470965,0.000471975586269813,0.0143673327523743,0.167829441314537,0.0971007182799296,0.0401509679187906,0.0267682342965572,0.179719739549128,0.0354046195779534,0.0123075673470388,0.116028888667771,"Astro"
3,13,"L4",9,"L4",5,0.246797867319294,0.00304922983305894,0.0248073381834199,0.122006983066089,0.116289187155908,0.0326738840931652,0.120944565930241,0.190938748720304,0.00894239214678235,0.00734328759375991,0.126206515957979,"Astro"
